央视地方,#genre#
广东卫视,http://171.80.251.212:8888/rtp/239.254.96.140:8914
广东卫视,http://219.140.132.102:8887/rtp/239.254.96.140:8914
广西卫视,http://119.98.233.151:85/rtp/239.69.1.191:10788
广西卫视,http://119.98.92.242:4022/rtp/239.69.1.191:10788
广西卫视,http://171.80.234.215:8888/rtp/239.69.1.191:10788
广西卫视,http://171.80.251.212:8888/rtp/239.69.1.191:10788
广西卫视,http://219.140.132.102:8887/rtp/239.69.1.191:10788
江苏卫视,http://119.98.233.151:85/rtp/239.254.96.144:8938
江苏卫视,http://119.98.233.151:85/rtp/239.69.1.174:10680
江苏卫视,http://119.98.92.242:4022/rtp/239.254.96.144:8938
江苏卫视,http://119.98.92.242:4022/rtp/239.69.1.174:10680
江苏卫视,http://171.80.234.215:8888/rtp/239.254.96.144:8938
江苏卫视,http://171.80.234.215:8888/rtp/239.69.1.174:10680
江苏卫视,http://171.80.251.212:8888/rtp/239.254.96.144:8938
江苏卫视,http://171.80.251.212:8888/rtp/239.69.1.174:10680
江苏卫视,http://219.140.132.102:8887/rtp/239.254.96.144:8938
江苏卫视,http://219.140.132.102:8887/rtp/239.69.1.174:10680
江西卫视,http://119.98.233.151:85/rtp/239.69.1.126:10394
江西卫视,http://119.98.92.242:4022/rtp/239.69.1.126:10394
江西卫视,http://171.80.234.215:8888/rtp/239.69.1.126:10394
江西卫视,http://171.80.251.212:8888/rtp/239.69.1.126:10394
江西卫视,http://219.140.132.102:8887/rtp/239.69.1.126:10394
河北卫视,http://119.98.233.151:85/rtp/239.254.96.113:9616
河北卫视,http://119.98.233.151:85/rtp/239.69.1.157:10578
河北卫视,http://119.98.92.242:4022/rtp/239.254.96.113:9616
河北卫视,http://119.98.92.242:4022/rtp/239.69.1.157:10578
河北卫视,http://171.80.234.215:8888/rtp/239.254.96.113:9616
河北卫视,http://171.80.234.215:8888/rtp/239.69.1.157:10578
河北卫视,http://171.80.251.212:8888/rtp/239.254.96.113:9616
河北卫视,http://171.80.251.212:8888/rtp/239.69.1.157:10578
河北卫视,http://219.140.132.102:8887/rtp/239.254.96.113:9616
河北卫视,http://219.140.132.102:8887/rtp/239.69.1.157:10578
河南卫视,http://119.98.233.151:85/rtp/239.69.1.168:10644
河南卫视,http://119.98.92.242:4022/rtp/239.69.1.168:10644
河南卫视,http://171.80.234.215:8888/rtp/239.69.1.168:10644
河南卫视,http://171.80.251.212:8888/rtp/239.69.1.168:10644
河南卫视,http://219.140.132.102:8887/rtp/239.69.1.168:10644
浙江卫视,http://119.98.233.151:85/rtp/239.254.96.143:8932
浙江卫视,http://119.98.92.242:4022/rtp/239.254.96.143:8932
浙江卫视,http://171.80.234.215:8888/rtp/239.254.96.143:8932
浙江卫视,http://171.80.251.212:8888/rtp/239.254.96.143:8932
浙江卫视,http://219.140.132.102:8887/rtp/239.254.96.143:8932
海南卫视,http://119.98.233.151:85/rtp/239.69.1.151:10542
海南卫视,http://119.98.92.242:4022/rtp/239.69.1.151:10542
海南卫视,http://171.80.234.215:8888/rtp/239.69.1.151:10542
海南卫视,http://171.80.251.212:8888/rtp/239.69.1.151:10542
海南卫视,http://219.140.132.102:8887/rtp/239.69.1.151:10542
深圳卫视,http://119.98.233.151:85/rtp/239.254.96.137:8896
深圳卫视,http://119.98.92.242:4022/rtp/239.254.96.137:8896
深圳卫视,http://171.80.234.215:8888/rtp/239.254.96.137:8896
深圳卫视,http://171.80.251.212:8888/rtp/239.254.96.137:8896
深圳卫视,http://219.140.132.102:8887/rtp/239.254.96.137:8896
湖北卫视,http://119.98.233.151:85/rtp/239.254.96.115:8664
湖北卫视,http://119.98.92.242:4022/rtp/239.254.96.115:8664
湖北卫视,http://171.80.234.215:8888/rtp/239.254.96.115:8664
湖北卫视,http://171.80.251.212:8888/rtp/239.254.96.115:8664
